group1,group2,group3,group4,id,x,y,z
1.4714811120673e+16,1.1873899341021e+16,4.3558256293311e+15,1.8740859352378e+16,17.519191919192,17.519191919192,1.625,0
1.4533650226472e+16,1.1882300677355e+16,4.3890285783039e+15,1.8911994975697e+16,17.792929292929,17.792929292929,1.625,0
1.4343974703141e+16,1.1891530686064e+16,4.424326318826e+15,1.9091285938366e+16,18.066666666667,18.066666666667,1.625,0
1.4144415800343e+16,1.19012690412e+16,4.4611772960116e+15,1.9276737537506e+16,18.340404040404,18.340404040404,1.625,0
1.3945585679137e+16,1.1909875046909e+16,4.4974667604205e+15,1.9460413657479e+16,18.614141414141,18.614141414141,1.625,0
1.3750319878294e+16,1.1917441793071e+16,4.5331172365552e+15,1.964167501064e+16,18.887878787879,18.887878787879,1.625,0
1.3558091888808e+16,1.1924196847291e+16,4.5683103047678e+15,1.9820892071376e+16,19.161616161616,19.161616161616,1.625,0
1.3368318441462e+16,1.1930415253045e+16,4.6032141594841e+15,1.9998469387791e+16,19.435353535354,19.435353535354,1.625,0
1.3180615252931e+16,1.1936305527056e+16,4.6379666843837e+15,2.0174664369346e+16,19.709090909091,19.709090909091,1.625,0
1.2994503879547e+16,1.19420771697e+16,4.6727098779978e+15,2.0349750437913e+16,19.982828282828,19.982828282828,1.625,0
1.2809968205334e+16,1.1947979453818e+16,4.7076155060309e+15,2.052387386633e+16,20.256565656566,20.256565656566,1.625,0
1.2625918572068e+16,1.1954123269843e+16,4.7426686293436e+15,2.0697097625803e+16,20.530303030303,20.530303030303,1.625,0
1.2444511288981e+16,1.1959401503325e+16,4.7764027700814e+15,2.0865382999685e+16,20.80404040404,20.80404040404,1.625,0
1.2273417042374e+16,1.1963008499692e+16,4.8079311156207e+15,2.1025371134365e+16,21.077777777778,21.077777777778,1.625,0
1.2111806296162e+16,1.1965281912042e+16,4.8375068274117e+15,2.117773608156e+16,21.351515151515,21.351515151515,1.625,0
1.1958847390412e+16,1.1966468220247e+16,4.8653216296092e+15,2.1322934877265e+16,21.625252525253,21.625252525253,1.625,0
1.1815000697509e+16,1.196665983446e+16,4.8913214646419e+15,2.1460487520937e+16,21.89898989899,21.89898989899,1.625,0
1.1679733523214e+16,1.1966042536914e+16,4.9156354283327e+15,2.1590684753127e+16,22.172727272727,22.172727272727,1.625,0
1.1553176310791e+16,1.1964729120817e+16,4.9382731916766e+15,2.1713359034414e+16,22.446464646465,22.446464646465,1.625,0
1.143542358041e+16,1.1962815336974e+16,4.9592157294162e+15,2.182817405505e+16,22.720202020202,22.720202020202,1.625,0
1.1324354811132e+16,1.1960571261803e+16,4.9788958394567e+15,2.1936727937461e+16,22.993939393939,22.993939393939,1.625,0
1.1218657171226e+16,1.1958315490367e+16,4.9977091989136e+15,2.2040526389295e+16,23.267676767677,23.267676767677,1.625,0
1.1118737596462e+16,1.1956183020206e+16,5.0156549245918e+15,2.2139324759111e+16,23.541414141414,23.541414141414,1.625,0
1.1023949635643e+16,1.1954232757447e+16,5.0328250916742e+15,2.223344307404e+16,23.815151515152,23.815151515152,1.625,0
1.0934243322559e+16,1.1952544465501e+16,5.049267685145e+15,2.2322969995217e+16,24.088888888889,24.088888888889,1.625,0
1.0849556642369e+16,1.1951192805775e+16,5.0650272325166e+15,2.2407960913049e+16,24.362626262626,24.362626262626,1.625,0
1.0769956103107e+16,1.1950267405766e+16,5.0801254894124e+15,2.2488290605184e+16,24.636363636364,24.636363636364,1.625,0
1.0695625626572e+16,1.1949875016374e+16,5.0946184834542e+15,2.2564002675132e+16,24.910101010101,24.910101010101,1.625,0
1.0626623437217e+16,1.1950012808242e+16,5.1084323476655e+15,2.2634810638513e+16,25.183838383838,25.183838383838,1.625,0
1.0565283104129e+16,1.1950167375385e+16,5.1208006759385e+15,2.2698297628504e+16,25.457575757576,25.457575757576,1.625,0
1.0513339759406e+16,1.1950165993998e+16,5.1313605213948e+15,2.2752864891977e+16,25.731313131313,25.731313131313,1.625,0
1.0471306513511e+16,1.1950073344943e+16,5.1399678469241e+15,2.2797589464053e+16,26.005050505051,26.005050505051,1.625,0
1.0438274676756e+16,1.1949948726272e+16,5.1467693336609e+15,2.2833069506989e+16,26.278787878788,26.278787878788,1.625,0
1.0414704929904e+16,1.1949829645933e+16,5.1516434558392e+15,2.2858575126375e+16,26.552525252525,26.552525252525,1.625,0
1.040084071812e+16,1.1949748168365e+16,5.1545181564029e+15,2.2873648002111e+16,26.826262626263,26.826262626263,1.625,0
1.0395710868527e+16,1.1949715921575e+16,5.1555833136885e+15,2.2879238473619e+16,27.1,27.1,1.625,0
