group1,group2,group3,group4,id,temp,x,y,z
78892012176714,74297060750450,32362577218977,2.8569005831998e+14,2.1165829145729,922.79979424202,20.26,2.1165829145729,0
77291804304222,74403945345654,32539778581751,2.8672016206433e+14,0.70552763819095,923.04309617286,20.26,0.70552763819095,0
77352574244747,74401697550903,32535153692464,2.8670135759311e+14,0.82311557788945,923.03797425824,20.26,0.82311557788945,0
77422628422727,74398277256022,32528549213308,2.8667229061269e+14,0.94070351758794,923.03415915116,20.26,0.94070351758794,0
77510402032932,74392649339813,32518237551866,2.8662360372964e+14,1.0582914572864,923.03348829513,20.26,1.0582914572864,0
77604983025497,74386430700702,32507013091255,2.8656798088546e+14,1.1758793969849,923.03257936976,20.26,1.1758793969849,0
77723322368072,74378018132807,32492634815483,2.8648810591046e+14,1.2934673366834,923.03118062832,20.26,1.2934673366834,0
77844422133307,74369299238627,32477898027154,2.8640540797606e+14,1.4110552763819,923.02984581121,20.26,1.4110552763819,0
77993565104697,74358023354587,32459390745766,2.8629421553416e+14,1.5286432160804,923.02774375745,20.26,1.5286432160804,0
78142272855606,74346615604014,32440996569913,2.8618341505595e+14,1.6462311557789,923.0261296671,20.26,1.6462311557789,0
78321208082181,74332382622988,32418492717641,2.8604203358152e+14,1.7638190954774,923.02377712334,20.26,1.7638190954774,0
78500764796160,74317927783444,32395968641897,2.8589998648837e+14,1.8814070351759,923.02182895194,20.26,1.8814070351759,0
78691024939750,74307082551514,32379051365164,2.8579337082398e+14,1.9989949748744,922.98263998992,20.26,1.9989949748744,0
77244483828855,74405803264420,32543402047851,2.867343657436e+14,0.58793969849246,923.04776399102,20.26,0.58793969849246,0
79100757658037,74286982798581,32345560949845,2.8558449872231e+14,2.2341708542714,924.7479714386,20.26,2.2341708542714,0
79324347492166,74271200234401,32318835647330,2.8541602566316e+14,2.3517587939698,949.28412076393,20.26,2.3517587939698,0
79564027905486,74253448971906,32289008873244,2.852230324751e+14,2.4693467336683,977.02928750324,20.26,2.4693467336683,0
79816423442583,74234307730596,32257613062233,2.8501676192107e+14,2.5869346733668,1004.7572444538,20.26,2.5869346733668,0
80065915387480,74215211465785,32225785225346,2.8480738082188e+14,2.7045226130653,1042.4064125204,20.26,2.7045226130653,0
80302289642354,74197450775586,32195670388146,2.8460831825802e+14,2.8221105527638,1076.6016394987,20.26,2.8221105527638,0
80524230215502,74181098871890,32167428303025,2.8442148312205e+14,2.9396984924623,1105.4383604575,20.26,2.9396984924623,0
80732215915134,74166271221447,32141061034171,2.8424627085775e+14,3.0572864321608,1128.7717698634,20.26,3.0572864321608,0
80927156546584,74152847182243,32116428861570,2.8408194634028e+14,3.1748743718593,1146.9485417313,20.26,3.1748743718593,0
81109586965138,74140676428938,32093409340681,2.8392823025449e+14,3.2924623115578,1160.2687271381,20.26,3.2924623115578,0
81275538241716,74130127546255,32072554103612,2.8378838957612e+14,3.4100502512563,1167.1497543217,20.26,3.4100502512563,0
84824298205474,73769341703762,31633894572950,2.8173022618382e+14,14.345728643216,965.10730368669,20.26,14.345728643216,0
85737444833129,73781416825364,31522062205975,2.8077224702357e+14,12.934673366834,1124.0656944422,20.26,12.934673366834,0
85729820994413,73775804877839,31521887890998,2.8079259126954e+14,13.052261306533,1138.0621808685,20.26,13.052261306533,0
85711048107234,73770966113173,31523293081568,2.8082263967795e+14,13.169849246231,1147.4955987618,20.26,13.169849246231,0
85675097618484,73767236275650,31527051882488,2.8086785213487e+14,13.28743718593,1149.7217256154,20.26,13.28743718593,0
85630244569600,73764107371195,31532053245212,2.8092086404023e+14,13.405025125628,1148.2411995286,20.26,13.405025125628,0
85571666532622,73761933144192,31538983045761,2.8098582695546e+14,13.522613065327,1141.1142116443,20.26,13.522613065327,0
85500340090619,73760598153683,31547676467696,2.810620239348e+14,13.640201005025,1128.6440433896,20.26,13.640201005025,0
85415312443016,73760234032577,31558300939096,2.8115012850366e+14,13.757788944724,1110.5767230919,20.26,13.757788944724,0
85320383241130,73760438619260,31570283580836,2.8124708975097e+14,13.875376884422,1088.392576488,20.26,13.875376884422,0
85209782696064,73761870999901,31584500651067,2.8135760130923e+14,13.992964824121,1059.5841381818,20.26,13.992964824121,0
85086722423650,73764271852739,31600495826704,2.8147883332993e+14,14.110552763819,1025.7125450577,20.26,14.110552763819,0
84955155111179,73767043100077,31617524026080,2.8160691896571e+14,14.228140703518,991.70620673603,20.26,14.228140703518,0
81431445247989,74120563364725,32052995623374,2.8365706177531e+14,3.5276381909548,1170.0845128799,20.26,3.5276381909548,0
84707701087171,73770401877550,31647776208653,2.8183608561806e+14,14.463316582915,939.3121055386,20.26,14.463316582915,0
84605309078531,73770123452925,31657869110888,2.819144144456e+14,14.580904522613,922.93703519688,20.26,14.580904522613,0
84301096069523,73763599409629,31681607583509,2.8211965973287e+14,15.051256281407,923.00000559328,20.26,15.051256281407,0
84249157626674,73761388189366,31685365636067,2.8215977197405e+14,15.168844221106,923.05072738749,20.26,15.168844221106,0
84207216194646,73758218365786,31688875143428,2.822020353344e+14,15.286432160804,930.6606375468,20.26,15.286432160804,0
84177405958205,73752425447881,31692383449210,2.8225000498635e+14,15.404020100503,953.10584273629,20.26,15.404020100503,0
77128484139435,74410352937936,32552251040153,2.8676920709832e+14,0,923.05833876246,20.26,0,0
77136841425474,74409970849047,32551606916389,2.8676689473373e+14,0.11758793969849,923.05757803035,20.26,0.11758793969849,0
77146626230955,74409520920469,32550853597461,2.8676419291254e+14,0.23517587939698,923.0567520367,20.26,0.23517587939698,0
77172442747868,74408530003576,32548886786792,2.867563682304e+14,0.35276381909548,923.05431647587,20.26,0.35276381909548,0
77200974302071,74407380231570,32546702894175,2.8674791996763e+14,0.47035175879397,923.05154421866,20.26,0.47035175879397,0
84751042566694,73962817747341,31672498454556,2.8115731487063e+14,7.9959798994975,937.79517704879,20.26,7.9959798994975,0
84363283110034,73984722034545,31723255557615,2.814321745024e+14,6.5849246231156,1150.406317041,20.26,6.5849246231156,0
84457347702128,73979330658474,31711329357869,2.8135509288623e+14,6.7025125628141,1156.3092254789,20.26,6.7025125628141,0
84536951239952,73974866422727,31701209577608,2.8129073964185e+14,6.8201005025126,1156.1474007936,20.26,6.8201005025126,0
84609447091107,73970851813417,31691979572041,2.8123265086307e+14,6.9376884422111,1152.9934235868,20.26,6.9376884422111,0
84661617777310,73968043811459,31685294197791,2.8119253937282e+14,7.0552763819095,1141.2409125641,20.26,7.0552763819095,0
84706856241847,73965721988287,31679462288001,2.8115849171029e+14,7.172864321608,1126.6051707216,20.26,7.172864321608,0
84739611989412,73963996630503,31675197597068,2.811355917876e+14,7.2904522613065,1106.7823973746,20.26,7.2904522613065,0
84758158946865,73963322632353,31672710334060,2.8112509718996e+14,7.408040201005,1080.6798485929,20.26,7.408040201005,0
84764564052516,73963090021793,31671754147141,2.8112554254607e+14,7.5256281407035,1049.6634944046,20.26,7.5256281407035,0
84758353839779,73963720228243,31672369679264,2.811370844559e+14,7.643216080402,1013.4271345383,20.26,7.643216080402,0
84745695397302,73964515995391,31673782604614,2.8115406640873e+14,7.7608040201005,981.37797082157,20.26,7.7608040201005,0
84741457577237,73964283222834,31674009221322,2.8116209589628e+14,7.878391959799,956.89590943419,20.26,7.878391959799,0
84256093075804,73990940350141,31736839513249,2.8152082880561e+14,6.4673366834171,1138.9624212093,20.26,6.4673366834171,0
84773903721257,73960265010319,31669440312042,2.8114169547013e+14,8.113567839196,926.87998938659,20.26,8.113567839196,0
84808672244069,73957021902740,31665639032844,2.8112219993001e+14,8.2311557788945,923.04525754636,20.26,8.2311557788945,0
84852716320129,73954034249449,31661546921782,2.8110206274557e+14,8.348743718593,923.00009773746,20.26,8.348743718593,0
84906299141456,73950883222475,31656636830749,2.8107804405741e+14,8.4663316582915,923.00000179156,20.26,8.4663316582915,0
84969635814832,73947676541684,31650894820775,2.81049445834e+14,8.5839195979899,922.99761689274,20.26,8.5839195979899,0
85043212471093,73944400880817,31644009068677,2.8101382525352e+14,8.7015075376884,922.8565123913,20.26,8.7015075376884,0
85128131797228,73939526613344,31635006842746,2.8096924007229e+14,8.8190954773869,930.28582075827,20.26,8.8190954773869,0
85226731788832,73930296210743,31621295604793,2.8090567013508e+14,8.9366834170854,955.05045055573,20.26,8.9366834170854,0
85339958438859,73920532685063,31605023691097,2.8082209499795e+14,9.0542713567839,982.47777704887,20.26,9.0542713567839,0
85458939266228,73910226859353,31587581224615,2.807293905998e+14,9.1718592964824,1016.6077267983,20.26,9.1718592964824,0
85566261325567,73900741365195,31571644400536,2.8064547496878e+14,9.2894472361809,1051.1340235368,20.26,9.2894472361809,0
82553676672008,74078077865604,31926253825925,2.827716951846e+14,5.0562814070352,922.99983895085,20.26,5.0562814070352,0
81569206332227,74112733677195,32035791856266,2.8354111706081e+14,3.6452261306533,1165.8650974935,20.26,3.6452261306533,0
81696546622319,74105898425842,32019925486685,2.834339921807e+14,3.7628140703518,1157.527114175,20.26,3.7628140703518,0
81808993823029,74100424782394,32005999343217,2.8333957497539e+14,3.8804020100503,1143.2704041033,20.26,3.8804020100503,0
81907450257919,74096189430213,31993846687126,2.8325705094629e+14,3.9979899497487,1123.5774985022,20.26,3.9979899497487,0
81993076905271,74093157932209,31983363522750,2.8318544029258e+14,4.1155778894472,1098.6792166312,20.26,4.1155778894472,0
82065426096200,74091332094312,31974622144250,2.8312514641803e+14,4.2331658291457,1068.4035849834,20.26,4.2331658291457,0
82123896553699,74090625944088,31967631281049,2.830767890087e+14,4.3507537688442,1032.8703610171,20.26,4.3507537688442,0
82170870314376,74090921698543,31962232595668,2.8303838378957e+14,4.4683417085427,994.84213726513,20.26,4.4683417085427,0
82221310389939,74090768001931,31956664390454,2.8299674108471e+14,4.5859296482412,967.48781988836,20.26,4.5859296482412,0
82286161899764,74089343283035,31949721574956,2.8294296895041e+14,4.7035175879397,943.87585876037,20.26,4.7035175879397,0
82364395667663,74086756367526,31941876461578,2.8288200903598e+14,4.8211055276382,928.94534417534,20.26,4.8211055276382,0
82454621326398,74082174952525,31933738426345,2.8282325639425e+14,4.9386934673367,922.85305589165,20.26,4.9386934673367,0
85736046188723,73787620564135,31523490938240,2.8075983403676e+14,12.817085427136,1106.3476552564,20.26,12.817085427136,0
82661986269919,74074332952835,31917990659688,2.8271511075201e+14,5.1738693467337,923.00000015944,20.26,5.1738693467337,0
82779787984851,74070665251497,31908949338454,2.8265414079126e+14,5.2914572864322,923.00001969611,20.26,5.2914572864322,0
82907348203777,74067267480909,31898907950036,2.8258637874839e+14,5.4090452261307,923.00842695957,20.26,5.4090452261307,0
83045480440208,74063494325098,31887135787148,2.8250734110028e+14,5.5266331658291,924.51088688637,20.26,5.5266331658291,0
83196906067979,74054626389058,31870189449174,2.824015733032e+14,5.6442211055276,947.46524472745,20.26,5.6442211055276,0
83362231507906,74044561782520,31849794124652,2.8226917940318e+14,5.7618090452261,975.46982416981,20.26,5.7618090452261,0
83538204666073,74033932327154,31827929329905,2.8212394900959e+14,5.8793969849246,1005.6574185771,20.26,5.8793969849246,0
83708044559751,74023544996384,31806323983581,2.8198033814176e+14,5.9969849246231,1043.3209411198,20.26,5.9969849246231,0
83865582261632,74014094784243,31786324924369,2.8184739308337e+14,6.1145728643216,1075.7444595279,20.26,6.1145728643216,0
84008733895104,74005430186148,31768169938940,2.8172719869554e+14,6.2321608040201,1102.3918736361,20.26,6.2321608040201,0
84140234395301,73997737576853,31751515112295,2.8161709474457e+14,6.3497487437186,1123.8682077243,20.26,6.3497487437186,0
79362472308153,73733689632915,32234219908316,2.8674924781004e+14,20.342713567839,1098.1299513711,20.26,20.342713567839,0
81092547903264,73692121734304,32017762959863,2.8509805862358e+14,18.931658291457,996.51703567162,20.26,18.931658291457,0
81021306519252,73688711054276,32024558018367,2.8517603519769e+14,19.049246231156,1035.8349452748,20.26,19.049246231156,0
80937057750558,73686487203217,32033412447558,2.8526446553413e+14,19.166834170854,1068.3811989096,20.26,19.166834170854,0
80838036915788,73685539310660,32044547903141,2.853651246013e+14,19.284422110553,1094.6751058815,20.26,19.284422110553,0
80725529918376,73685871085724,32057785637662,2.8547696844531e+14,19.402010050251,1115.8013339442,20.26,19.402010050251,0
80601725490978,73687111472173,32072729164551,2.8559825910824e+14,19.51959798995,1132.24214939,20.26,19.51959798995,0
80464105071356,73689801934441,32089793647784,2.8573065048274e+14,19.637185929648,1143.0953268724,20.26,19.637185929648,0
80312519034426,73693824663995,32108982707052,2.8587459876936e+14,19.754773869347,1148.3635386463,20.26,19.754773869347,0
80150683005242,73698914045139,32129729412686,2.8602664565165e+14,19.872361809045,1149.5118679161,20.26,19.872361809045,0
79971407559490,73705733713424,32153132254588,2.8619300806474e+14,19.989949748744,1143.7268975653,20.26,19.989949748744,0
79780727769105,73713740281027,32178282033093,2.8636863216369e+14,20.107537688442,1133.438896377,20.26,20.107537688442,0
79579562394444,73722851234880,32205022032068,2.8655247263291e+14,20.225125628141,1118.9380387921,20.26,20.225125628141,0
81156726272994,73696172047565,32012349015950,2.8502790042929e+14,18.814070351759,960.63515703277,20.26,18.814070351759,0
79131566353890,73745987860539,32265551512245,2.8695709159664e+14,20.460301507538,1071.9149063292,20.26,20.460301507538,0
78887515400428,73759649080859,32298926427129,2.8717553216059e+14,20.577889447236,1040.6547483638,20.26,20.577889447236,0
78630299046238,73774872000245,32334363914040,2.8740432095616e+14,20.695477386935,1004.1173618376,20.26,20.695477386935,0
78367637897388,73790586175892,32369747021199,2.8763158519366e+14,20.813065326633,977.64227942835,20.26,20.813065326633,0
78117656200290,73805697543402,32403131068652,2.87844956493e+14,20.930653266332,951.5809319171,20.26,20.930653266332,0
77879297531390,73820044135902,32434697074266,2.8804586272872e+14,21.04824120603,925.51724634894,20.26,21.04824120603,0
77659711580370,73829246070927,32453571203369,2.8816423077852e+14,21.165829145729,922.67041244747,20.26,21.165829145729,0
77447090250237,73838189367157,32471793150477,2.8828012622479e+14,21.283417085427,923.02146326505,20.26,21.283417085427,0
77242887649925,73847252967898,32489428503439,2.8839344403949e+14,21.401005025126,923.0201359064,20.26,21.401005025126,0
