group1,group2,group3,group4,id,temp,x,y,z
82987797541875,79359918179741,35992533490330,4.4604987858481e+14,1.5286432160804,923.02623617056,20.26,1.5286432160804,0
82074384636039,79401826486091,36050664186749,4.463735312538e+14,0.11758793969849,923.05336097301,20.26,0.11758793969849,0
82084852763606,79401454535008,36050218213624,4.4637283580395e+14,0.23517587939698,923.05260989527,20.26,0.23517587939698,0
82112466391307,79400680167062,36049081540304,4.463701110406e+14,0.35276381909548,923.05039525011,20.26,0.35276381909548,0
82142977102782,79399759766117,36047819615978,4.46367359564e+14,0.47035175879397,923.04787439787,20.26,0.47035175879397,0
82189521310487,79398559721365,36045922414030,4.4636228594782e+14,0.58793969849246,923.04443722945,20.26,0.58793969849246,0
82240110577682,79397074714486,36043850926053,4.4635747921148e+14,0.70552763819095,923.04019272158,20.26,0.70552763819095,0
82305102936368,79395336306438,36041210140613,4.4635055517583e+14,0.82311557788945,923.03553568698,20.26,0.82311557788945,0
82379880559284,79392613604376,36037315963828,4.4633636394506e+14,0.94070351758794,923.03206678049,20.26,0.94070351758794,0
82473404262632,79388111686975,36031003026694,4.463081328181e+14,1.0582914572864,923.03145700194,20.26,1.0582914572864,0
82574142253228,79383100717430,36024030326300,4.4627244042224e+14,1.1758793969849,923.03063076463,20.26,1.1758793969849,0
82700141514969,79376266798022,36014647212396,4.4621054646707e+14,1.2934673366834,923.02935957173,20.26,1.2934673366834,0
82829101467591,79369196027919,36004952212373,4.4614556434508e+14,1.4110552763819,923.02814665358,20.26,1.4110552763819,0
82065445702189,79402143473129,36051043669375,4.4637412964915e+14,0,923.05405272529,20.26,0,0
83146148499677,79350617928958,35980009128143,4.4595447556693e+14,1.6462311557789,923.02477034969,20.26,1.6462311557789,0
83336508572339,79338821208959,35964626775655,4.4582613033036e+14,1.7638190954774,923.02263241394,20.26,1.7638190954774,0
83527644130668,79326921789433,35949034538625,4.4569694360472e+14,1.8814070351759,923.02086400852,20.26,1.8814070351759,0
83730382484921,79318033763487,35937340661014,4.4559915191723e+14,1.9989949748744,922.98339941516,20.26,1.9989949748744,0
83944549053687,79310008067923,35926115215569,4.4550554491344e+14,2.1165829145729,922.80871263376,20.26,2.1165829145729,0
84166955089473,79302066764633,35914595759424,4.4541137261105e+14,2.2341708542714,924.66945676536,20.26,2.2341708542714,0
84404891750114,79289810433141,35896526093988,4.4526135233115e+14,2.3517587939698,948.10578845398,20.26,2.3517587939698,0
84659781675067,79276142513712,35876492384909,4.4508665095859e+14,2.4693467336683,974.60595812978,20.26,2.4693467336683,0
84928035631660,79261361203369,35855500321968,4.4489755500824e+14,2.5869346733668,1001.0826488943,20.26,2.5869346733668,0
85194298266187,79246500447636,35834361768320,4.4470427707131e+14,2.7045226130653,1036.9278064353,20.26,2.7045226130653,0
85447159894792,79232626681838,35813997792452,4.4452046805383e+14,2.8221105527638,1069.3038079235,20.26,2.8221105527638,0
91464339926057,78941880684257,35261622730847,4.4083312612158e+14,9.5246231155779,1097.6433004999,20.26,9.5246231155779,0
86493405078843,78733383939912,35664008336945,4.4536135430852e+14,19.284422110553,1098.4822760298,20.26,19.284422110553,0
86371960435941,78732159899668,35677269477706,4.4546854507048e+14,19.402010050251,1118.7495219493,20.26,19.402010050251,0
86238112428112,78731866694667,35691382641555,4.4558567739717e+14,19.51959798995,1134.9425582964,20.26,19.51959798995,0
86089156138412,78732939324060,35706588747832,4.457137845894e+14,19.637185929648,1145.761509618,20.26,19.637185929648,0
85924994043568,78735295139630,35722844147626,4.4585336433246e+14,19.754773869347,1151.0838230434,20.26,19.754773869347,0
85749626488195,78738673403237,35739912553348,4.4600077517549e+14,19.872361809045,1152.2679635512,20.26,19.872361809045,0
90793356550073,78983382516127,35337334061583,4.4123735649984e+14,8.8190954773869,940.57213189356,20.26,8.8190954773869,0
90901581233225,78977912579622,35325825611081,4.4118147340609e+14,8.9366834170854,956.39344101885,20.26,8.9366834170854,0
91024333625780,78970819720936,35312375542581,4.4111016262109e+14,9.0542713567839,977.49274879494,20.26,9.0542713567839,0
91153625224702,78962518766206,35297652110215,4.4102816925767e+14,9.1718592964824,1009.3276474994,20.26,9.1718592964824,0
91270342905730,78954894448026,35284230165851,4.4095360421698e+14,9.2894472361809,1043.1288968696,20.26,9.2894472361809,0
91374535409964,78947914655369,35272076454295,4.4088822878398e+14,9.4070351758794,1072.927998479,20.26,9.4070351758794,0
85685017776188,79219650746395,35794632980593,4.443481509505e+14,2.9396984924623,1096.3620166092,20.26,2.9396984924623,0
91539918648985,78936712467821,35252739863059,4.407884049147e+14,9.6422110552764,1116.894674384,20.26,9.6422110552764,0
91605235045019,78932136720982,35245024639150,4.407511939166e+14,9.7597989949749,1132.3065395041,20.26,9.7597989949749,0
