group1,group2,group3,group4,id,temp,x,y,z
78565650181978,78207522491899,36144283723295,4.5441067412392e+14,26.389391808073,923.02329057636,13.9,23.4,0
78628345659154,78220598066508,36142686463364,4.5432763177186e+14,26.256781798987,923.02313973243,13.961306532663,23.282412060302,0
78694271998530,78233417200717,36140774296844,4.5424106541619e+14,26.124171789902,923.02299101595,14.022613065327,23.164824120603,0
78782127540682,78245113364714,36136902719836,4.541326186951e+14,25.991561780816,923.02282430142,14.08391959799,23.047236180905,0
78876881673165,78256392328355,36132399412165,4.5401720872287e+14,25.85895177173,923.02265570679,14.145226130653,22.929648241206,0
78989938960076,78266677967325,36126251429666,4.5388359484843e+14,25.726341762644,923.02247583519,14.206532663317,22.812060301508,0
79111670357830,78276393825319,36119307581010,4.537416170426e+14,25.593731753558,923.02229988084,14.26783919598,22.694472361809,0
79253137634452,78285098514375,36110616199839,4.5358019495853e+14,25.461121744473,923.0221073509,14.329145728643,22.576884422111,0
79408985897660,78292877675106,36100621114077,4.5340532908734e+14,25.328511735387,923.02192252875,14.390452261307,22.459296482412,0
79570315745057,78300139747566,36090088332261,4.5322522292426e+14,25.195901726301,923.02174716455,14.45175879397,22.341708542714,0
79742406248029,78306795250351,36078606890379,4.5303527449133e+14,25.063291717215,923.02157260073,14.513065326633,22.224120603015,0
79939842491305,78311680061093,36064791536631,4.5282028704339e+14,24.930681708129,923.02139594354,14.574371859296,22.106532663317,0
80142434736691,78316128477164,36050494915914,4.5260127363112e+14,24.798071699044,923.02123142812,14.63567839196,21.988944723618,0
80363393830533,78319431450460,36034567808862,4.5236503057273e+14,24.665461689958,923.02106610591,14.696984924623,21.87135678392,0
80593711998384,78321906193868,36017751282245,4.5212048040852e+14,24.532851680872,923.0209136143,14.758291457286,21.753768844221,0
80843918296045,78322873271501,35999111103495,4.5185734373495e+14,24.400241671786,923.02076855125,14.81959798995,21.636180904523,0
81106157174090,78322731179764,35979323025862,4.515826298452e+14,24.2676316627,923.02062925232,14.880904522613,21.518592964824,0
81376443600690,78321750436602,35958735884852,4.5130077458406e+14,24.135021653615,923.02050162254,14.942211055276,21.401005025126,0
81655160305407,78324871322269,35944672880329,4.5109422809407e+14,24.002411644529,923.02194193261,15.00351758794,21.283417085427,0
81941710957472,78328136662128,35930348753850,4.5088935425961e+14,23.869801635443,922.66290302791,15.064824120603,21.165829145729,0
