group1,group2,group3,group4,id,temp,x,y,z
75780842492490,73094390776148,30597021378613,1.9332821761522e+14,0,923.03921540454,20.26,0,0
75785336969758,73094119052120,30596539986798,1.9332633992042e+14,0.11758793969849,923.03877764806,20.26,0.11758793969849,0
75798676884640,73093369747541,30595117467735,1.9332058330223e+14,0.23517587939698,923.03737513354,20.26,0.23517587939698,0
75820964862685,73092153935378,30592744608358,1.9331084730633e+14,0.35276381909548,923.03498773106,20.26,0.35276381909548,0
75852207767352,73090469921995,30589420370442,1.9329712917051e+14,0.47035175879397,923.03166918333,20.26,0.47035175879397,0
75892055868963,73088261952500,30585176489892,1.9327980475128e+14,0.58793969849246,923.02779219372,20.26,0.58793969849246,0
75940700481091,73085557617656,30579992552851,1.9325867742789e+14,0.70552763819095,923.02312616911,20.26,0.70552763819095,0
75998316252865,73082375754529,30573854524120,1.9323356478901e+14,0.82311557788945,923.01780699154,20.26,0.82311557788945,0
76067264155838,73077748863195,30565005190666,1.9319658253407e+14,0.94070351758794,923.01388534363,20.26,0.94070351758794,0
76150444552393,73070512338313,30551486034376,1.9313813111671e+14,1.0582914572864,923.01319281464,20.26,1.0582914572864,0
76247585486734,73061695312570,30535446510745,1.9306598836878e+14,1.1758793969849,923.01218249567,20.26,1.1758793969849,0
76358751310912,73051288771523,30516871471054,1.9298011612141e+14,1.2934673366834,923.01085000089,20.26,1.2934673366834,0
76483969031362,73039269919686,30495753101480,1.9288050832965e+14,1.4110552763819,923.00922818492,20.26,1.4110552763819,0
76623268459278,73025613103759,30472082436833,1.9276715936027e+14,1.5286432160804,923.00735921223,20.26,1.5286432160804,0
76777126518931,73010225266027,30445765427973,1.926396359306e+14,1.6462311557789,923.00529481379,20.26,1.6462311557789,0
76945309960132,72993036563817,30416816098517,1.9249822558544e+14,1.7638190954774,923.00310354791,20.26,1.7638190954774,0
77127685219442,72974110615506,30385278930671,1.9234306308582e+14,1.8814070351759,923.00082181674,20.26,1.8814070351759,0
77315255878327,72960367579408,30362225680492,1.9223018548108e+14,1.9989949748744,922.99970382296,20.26,1.9989949748744,0
77510916446072,72947522039473,30340015048048,1.9212227303513e+14,2.1165829145729,922.94007561336,20.26,2.1165829145729,0
77715618530042,72934617576797,30316832032308,1.9201003376085e+14,2.2341708542714,925.38146415454,20.26,2.2341708542714,0
77935488863525,72914556899042,30280102992243,1.9183080830019e+14,2.3517587939698,951.15590986021,20.26,2.3517587939698,0
78169397799896,72891778963200,30239173162116,1.9162934817741e+14,2.4693467336683,978.68208989373,20.26,2.4693467336683,0
78417709302045,72867210656730,30195698183717,1.9141371607164e+14,2.5869346733668,1006.2032515117,20.26,2.5869346733668,0
