group1,group2,group3,group4,id,x,y,z
1.5810021281016e+16,1.1716067774698e+16,4.1107048045193e+15,1.6509208818589e+16,15.055555555556,15.055555555556,1.625,0
1.5716870627161e+16,1.1719363463182e+16,4.1269840117139e+15,1.6599355022162e+16,15.329292929293,15.329292929293,1.625,0
1.5608582515839e+16,1.1723588066154e+16,4.1460518428963e+15,1.6703825169127e+16,15.60303030303,15.60303030303,1.625,0
1.5486373843687e+16,1.1728796362338e+16,4.1677303732784e+15,1.6821439196661e+16,15.876767676768,15.876767676768,1.625,0
1.5351202804842e+16,1.1734436848201e+16,4.191488530387e+15,1.6949337809286e+16,16.150505050505,16.150505050505,1.625,0
1.521010976984e+16,1.1739898801848e+16,4.2163526013553e+15,1.7083089266659e+16,16.424242424242,16.424242424242,1.625,0
1.5062520364948e+16,1.1745290242878e+16,4.242448636086e+15,1.7223188928803e+16,16.69797979798,16.69797979798,1.625,0
1.4908219973187e+16,1.1750860167087e+16,4.2698950755713e+15,1.7369848936247e+16,16.971717171717,16.971717171717,1.625,0
1.474677850215e+16,1.1756742799855e+16,4.298806361932e+15,1.7523429866532e+16,17.245454545455,17.245454545455,1.625,0
1.4577640046552e+16,1.1763123947905e+16,4.3293427029402e+15,1.7684431471452e+16,17.519191919192,17.519191919192,1.625,0
1.4399334996614e+16,1.1770300162438e+16,4.3618763370335e+15,1.7854241945945e+16,17.792929292929,17.792929292929,1.625,0
1.4212510164504e+16,1.1778405714447e+16,4.3963265408399e+15,1.8032214139189e+16,18.066666666667,18.066666666667,1.625,0
1.4015796223975e+16,1.1787093904897e+16,4.4322141625403e+15,1.8216292778856e+16,18.340404040404,18.340404040404,1.625,0
1.3819758604832e+16,1.1794616855863e+16,4.4675793056868e+15,1.8398607934989e+16,18.614141414141,18.614141414141,1.625,0
1.3627224632661e+16,1.1801052975722e+16,4.5023457354851e+15,1.8578569341424e+16,18.887878787879,18.887878787879,1.625,0
1.3437664965606e+16,1.180662841277e+16,4.5366850140912e+15,1.8756555953442e+16,19.161616161616,19.161616161616,1.625,0
