time,bnorm,group1_flux,group1diff,group1max,group1norm,group2_flux,group2diff,group2max,group2norm,group3_flux,group4_flux,powernorm,tot_fissions,Executioner/eigenvalue
0,1.004,0,8.6109256481334,0,80.812057693112,0,8.6109256481334,0,80.812057693112,0,0,1.274445962426e-11,0.41181010216904,1.004
1,1.3977486275032,1.0987187407891,2.3270816909631,1.3570270219642,96.769653094998,0.99672174377601,0.7447416800673,1.0040508604568,87.786267583073,0.39023957050076,1.6135080998896,1.7742297900084e-11,0.57330476505235,1.3977486275032
2,1.6571732629953e+16,1.3026428965557e+16,1.2369339307517e+17,1.6088936549187e+16,1.1473027311414e+18,1.1817150751793e+16,1.1090344280001e+17,1.1904044889736e+16,1.0407955524642e+18,4.6266873003612e+15,1.9129780778535e+16,210353,6.7971115084525e+15,1.3977486275032
